Zm00001d027230	Zm00001eb000010
Zm00001d051367	Zm00001eb186610
Zm00001d051368	Zm00001eb186620
Zm00001d051370	Zm00001eb186640
Zm00001d051371	Zm00001eb186650
Zm00001d051373	Zm00001eb186660
Zm00001d051374	Zm00001eb186660
Zm00001d051375	Zm00001eb186670
Zm00001d051376	Zm00001eb186680
Zm00001d051377	Zm00001eb186690
Zm00001d051380	Zm00001eb186700
Zm00001d051381	chr4_158305887_158306771_+
Zm00001d051382	chr4_158308828_158318578_+
Zm00001d051383	Zm00001eb186710
Zm00001d051384	Zm00001eb186720
Zm00001d051386	Zm00001eb186760
Zm00001d051387	Zm00001eb186770
Zm00001d051388	Zm00001eb186790
Zm00001d051389	Zm00001eb186800
Zm00001d051392	Zm00001eb186820
Zm00001d051393	Zm00001eb186830
Zm00001d051394	Zm00001eb186840
Zm00001d051395	chr4_158883150_158884270_+
Zm00001d051396	Zm00001eb186850
Zm00001d051397	Zm00001eb186860
Zm00001d051399	Zm00001eb186880
Zm00001d051400	chr4_158940574_158940945_+
Zm00001d051401	chr4_158956845_158957958_+
Zm00001d051403	Zm00001eb186900
Zm00001d051404	Zm00001eb186910
Zm00001d051405	Zm00001eb186920
Zm00001d051406	chr4_159159208_159159550_-
Zm00001d051407	chr4_159174006_159175436_+
Zm00001d051408	chr4_159177092_159177831_+
Zm00001d051409	Zm00001eb186940
Zm00001d051410	Zm00001eb186940
Zm00001d051411	Zm00001eb186950
Zm00001d051412	Zm00001eb186960
Zm00001d051413	Zm00001eb186960
Zm00001d051414	chr4_159393383_159394009_+
Zm00001d051415	Zm00001eb186970
Zm00001d051416	Zm00001eb186980
Zm00001d051418	Zm00001eb186990
Zm00001d051419	Zm00001eb187000
Zm00001d051420	Zm00001eb187010
Zm00001d051421	Zm00001eb187020
Zm00001d051422	chr4_159832516_159832830_+
Zm00001d051424	Zm00001eb187030
Zm00001d051426	chr4_159993550_159993864_-
Zm00001d051427	Zm00001eb187040
Zm00001d051429	Zm00001eb187050
Zm00001d051430	Zm00001eb187060
Zm00001d051431	Zm00001eb187070
Zm00001d051432	chr4_160255277_160256410_-
Zm00001d051434	chr4_160275824_160276346_+
Zm00001d051435	Zm00001eb187090
Zm00001d051435	Zm00001eb187100
Zm00001d051438	Zm00001eb187110
Zm00001d051439	Zm00001eb187120
Zm00001d051440	Zm00001eb187130
Zm00001d051441	Zm00001eb187140
Zm00001d051442	Zm00001eb187150
Zm00001d051446	chr4_160652942_160655124_+
Zm00001d051447	Zm00001eb187160
Zm00001d051448	Zm00001eb187170
Zm00001d051449	Zm00001eb187180
Zm00001d051450	Zm00001eb187180
Zm00001d051451	Zm00001eb187190
Zm00001d051452	chr4_160919862_160921452_-
Zm00001d051453	Zm00001eb187200
Zm00001d051454	chr4_161050601_161053663_+
Zm00001d051455	Zm00001eb187210
Zm00001d051455	Zm00001eb187220
Zm00001d051456	chr4_161116413_161117330_+
Zm00001d051457	Zm00001eb187240
Zm00001d051458	Zm00001eb187250
Zm00001d051458	Zm00001eb187260
Zm00001d051459	Zm00001eb187280
Zm00001d051460	Zm00001eb187290
Zm00001d051461	Zm00001eb187310
Zm00001d051462	chr4_161380419_161381129_+
Zm00001d051463	chr4_161384240_161385838_-
Zm00001d051464	chr4_161389869_161390381_+
Zm00001d051465	Zm00001eb187330
Zm00001d051466	chr4_161502555_161503962_+
Zm00001d051467	chr4_161504945_161505612_+
Zm00001d051468	Zm00001eb187340
Zm00001d051471	Zm00001eb187370
Zm00001d051472	Zm00001eb187380
Zm00001d051473	Zm00001eb187390
Zm00001d051474	Zm00001eb187400
Zm00001d051475	Zm00001eb187410
Zm00001d051478	Zm00001eb187430
Zm00001d051480	Zm00001eb187450
Zm00001d051481	chr4_161842267_161844761_+
Zm00001d051482	chr4_161848528_161875127_+
Zm00001d051483	chr4_161877493_161878181_+
Zm00001d051484	Zm00001eb187460
Zm00001d051485	Zm00001eb187470
Zm00001d051488	Zm00001eb187500
Zm00001d051490	Zm00001eb187530
Zm00001d051491	Zm00001eb187530
Zm00001d051492	Zm00001eb187540
Zm00001d051495	Zm00001eb187560
Zm00001d051496	Zm00001eb187570
Zm00001d051498	Zm00001eb187580
Zm00001d051499	Zm00001eb187590
Zm00001d051500	Zm00001eb187610
Zm00001d051501	Zm00001eb187620
Zm00001d051502	Zm00001eb187630
Zm00001d051503	Zm00001eb187650
Zm00001d051504	Zm00001eb187660
Zm00001d051505	Zm00001eb187670
Zm00001d051506	Zm00001eb187680
Zm00001d051507	Zm00001eb187690
Zm00001d051508	chr4_162485501_162498050_-
Zm00001d051509	Zm00001eb187720
Zm00001d052830	chr4_162748521_162748850_-
Zm00001d051511	Zm00001eb187730
Zm00001d051512	Zm00001eb187740
Zm00001d051513	Zm00001eb187750
Zm00001d051514	Zm00001eb187760
Zm00001d051515	chr4_162880607_162880847_-
Zm00001d051516	Zm00001eb187770
Zm00001d051517	Zm00001eb187780
Zm00001d051518	Zm00001eb187800
Zm00001d051519	chr4_162964007_162974196_+
Zm00001d051520	Zm00001eb187810
Zm00001d051521	Zm00001eb187830
Zm00001d051524	Zm00001eb187840
Zm00001d051525	Zm00001eb187850
Zm00001d051526	Zm00001eb187870
Zm00001d051527	Zm00001eb187880
Zm00001d051528	Zm00001eb187890
Zm00001d051528	Zm00001eb187900
Zm00001d051529	Zm00001eb187910
Zm00001d051532	Zm00001eb187950
Zm00001d051534	Zm00001eb187970
Zm00001d051535	Zm00001eb187980
Zm00001d051538	Zm00001eb188000
Zm00001d051539	chr4_163633631_163638031_+
Zm00001d051540	chr4_163669984_163678724_+
Zm00001d051541	Zm00001eb188020
Zm00001d051542	Zm00001eb188030
Zm00001d051543	Zm00001eb188040
Zm00001d051544	Zm00001eb188050
Zm00001d051545	Zm00001eb188060
Zm00001d051546	Zm00001eb188070
Zm00001d051548	Zm00001eb188080
Zm00001d051549	Zm00001eb188090
Zm00001d051550	Zm00001eb188100
Zm00001d051551	Zm00001eb188110
Zm00001d051552	Zm00001eb188220
Zm00001d051553	Zm00001eb188240
Zm00001d051554	chr4_164796481_164798484_+
Zm00001d051556	Zm00001eb188280
Zm00001d051557	Zm00001eb188290
Zm00001d051561	Zm00001eb188310
Zm00001d051562	Zm00001eb188320
Zm00001d051563	Zm00001eb188330
Zm00001d051564	Zm00001eb188340
Zm00001d051565	Zm00001eb188350
Zm00001d051566	chr4_165062221_165063508_-
Zm00001d051567	Zm00001eb188360
Zm00001d051568	Zm00001eb188370
Zm00001d051569	Zm00001eb188380
Zm00001d051571	Zm00001eb188390
Zm00001d051572	Zm00001eb188400
Zm00001d051573	Zm00001eb188410
Zm00001d051576	Zm00001eb188450
Zm00001d051577	Zm00001eb188460
Zm00001d051582	Zm00001eb188500
Zm00001d051583	chr4_165498830_165499872_-
Zm00001d051585	Zm00001eb188510
Zm00001d051584	Zm00001eb188520
Zm00001d051586	Zm00001eb188530
Zm00001d051587	chr4_165650517_165652198_+
Zm00001d051588	Zm00001eb188540
Zm00001d051589	Zm00001eb188550
Zm00001d051590	Zm00001eb188560
Zm00001d051591	Zm00001eb188570
Zm00001d051592	Zm00001eb188580
Zm00001d051594	Zm00001eb188590
Zm00001d051595	Zm00001eb188600
Zm00001d051596	Zm00001eb188610
Zm00001d051597	Zm00001eb188620
Zm00001d051598	Zm00001eb188630
Zm00001d051599	Zm00001eb188660
Zm00001d051600	Zm00001eb188670
Zm00001d051605	Zm00001eb188680
Zm00001d051606	Zm00001eb188690
Zm00001d051607	Zm00001eb188700
Zm00001d051608	Zm00001eb188720
Zm00001d051609	Zm00001eb188750
Zm00001d051610	Zm00001eb188760
Zm00001d051611	Zm00001eb188770
Zm00001d051612	Zm00001eb188780
Zm00001d051613	Zm00001eb188790
Zm00001d051614	chr4_166676251_166678523_+
Zm00001d051615	Zm00001eb188800
Zm00001d051617	Zm00001eb188830
Zm00001d051619	chr4_167047479_167047709_+
Zm00001d051620	Zm00001eb188840
Zm00001d051622	Zm00001eb188850
Zm00001d051623	chr4_167063818_167064203_-
Zm00001d051626	Zm00001eb188880
Zm00001d051627	Zm00001eb188890
Zm00001d051628	Zm00001eb188900
Zm00001d051629	Zm00001eb188910
Zm00001d051630	Zm00001eb188930
Zm00001d051631	Zm00001eb188940
Zm00001d051632	Zm00001eb188950
Zm00001d051633	Zm00001eb188960
Zm00001d051634	Zm00001eb188960
Zm00001d051635	Zm00001eb188980
Zm00001d051636	Zm00001eb188990
Zm00001d051637	Zm00001eb189000
Zm00001d051638	chr4_167497025_167497332_+
Zm00001d051642	chr4_167699271_167700791_+
Zm00001d051643	Zm00001eb189020
Zm00001d051644	Zm00001eb189030
Zm00001d051645	Zm00001eb189040
Zm00001d051648	chr4_167822405_167822884_+
Zm00001d051649	chr4_167823237_167823512_+
Zm00001d051650	Zm00001eb189050
Zm00001d051652	Zm00001eb189070
Zm00001d051684	Zm00001eb189080
Zm00001d051683	chr4_167989079_167990071_+
Zm00001d051682	Zm00001eb189090
Zm00001d051681	Zm00001eb189100
Zm00001d051680	chr4_168045907_168047333_-
Zm00001d051678	Zm00001eb189120
Zm00001d051677	Zm00001eb189130
Zm00001d051676	Zm00001eb189140
Zm00001d051675	Zm00001eb189150
Zm00001d051674	Zm00001eb189170
Zm00001d051672	Zm00001eb189180
Zm00001d051671	Zm00001eb189190
Zm00001d051670	Zm00001eb189200
Zm00001d051669	Zm00001eb189210
Zm00001d051668	Zm00001eb189210
Zm00001d051666	Zm00001eb189220
Zm00001d051664	Zm00001eb189240
Zm00001d051663	Zm00001eb189250
Zm00001d051662	Zm00001eb189260
Zm00001d051661	Zm00001eb189280
Zm00001d051660	Zm00001eb189290
Zm00001d051658	Zm00001eb189300
Zm00001d051656	Zm00001eb189330
Zm00001d051655	Zm00001eb189340
Zm00001d051654	chr4_168750940_168751257_-
Zm00001d051653	Zm00001eb189370
Zm00001d051685	Zm00001eb189380
Zm00001d051686	chr4_168850303_168852989_+
Zm00001d051687	Zm00001eb189390
Zm00001d051688	Zm00001eb189400
Zm00001d051689	Zm00001eb189410
Zm00001d051690	Zm00001eb189420
Zm00001d051691	Zm00001eb189430
Zm00001d051692	Zm00001eb189440
Zm00001d051693	Zm00001eb189450
Zm00001d051694	Zm00001eb189460
Zm00001d051695	Zm00001eb189470
Zm00001d051696	Zm00001eb189480
Zm00001d051697	Zm00001eb189490
Zm00001d051699	Zm00001eb189500
Zm00001d051700	Zm00001eb189510
Zm00001d051701	chr4_169306170_169308834_-
Zm00001d051702	Zm00001eb189530
Zm00001d051703	Zm00001eb189540
Zm00001d051704	Zm00001eb189550
Zm00001d051706	Zm00001eb189570
Zm00001d051707	Zm00001eb189580
Zm00001d051708	Zm00001eb189590
Zm00001d051709	chr4_169500340_169500627_+
Zm00001d051710	Zm00001eb189610
Zm00001d051711	Zm00001eb189620
Zm00001d051713	chr4_169960479_169961011_-
Zm00001d051715	Zm00001eb189640
Zm00001d051719	Zm00001eb189660
Zm00001d051720	Zm00001eb189670
Zm00001d051721	chr4_170198446_170200658_-
Zm00001d051722	Zm00001eb189680
Zm00001d051723	chr4_170213069_170213356_+
Zm00001d051724	Zm00001eb189690
Zm00001d051726	Zm00001eb189720
Zm00001d051727	Zm00001eb189730
Zm00001d025093	chr4_170329591_170331429_+
Zm00001d051730	Zm00001eb189740
Zm00001d051712	Zm00001eb189750
Zm00001d051733	chr4_170474027_170475143_+
Zm00001d051731	chr4_170551005_170552859_-
Zm00001d051732	Zm00001eb189800
Zm00001d051735	Zm00001eb189820
Zm00001d051736	Zm00001eb189830
Zm00001d051739	Zm00001eb189840
Zm00001d051740	Zm00001eb189850
Zm00001d051741	Zm00001eb189860
Zm00001d051742	Zm00001eb189870
Zm00001d051743	chr4_170759830_170760087_-
Zm00001d051744	chr4_170762222_170763882_-
Zm00001d051745	chr4_170768616_170769780_+
Zm00001d051746	Zm00001eb189890
Zm00001d051748	chr4_170905646_170909975_-
Zm00001d051749	Zm00001eb189900
Zm00001d051750	chr4_170918602_170920464_+
Zm00001d051752	chr4_170999095_170999606_+
Zm00001d051753	Zm00001eb189910
Zm00001d051754	Zm00001eb189920
Zm00001d051755	chr4_171072090_171072424_+
Zm00001d051756	Zm00001eb189940
Zm00001d051759	Zm00001eb189950
Zm00001d051760	Zm00001eb189970
Zm00001d051761	Zm00001eb189980
Zm00001d051764	chr4_171102738_171103492_-
Zm00001d051765	Zm00001eb190000
Zm00001d051766	chr4_171132884_171133571_-
Zm00001d051767	chr4_171134215_171134479_+
Zm00001d051766	chr4_171134394_171134464_-
Zm00001d051767	Zm00001eb190010
Zm00001d051766	chr4_171136169_171137302_-
Zm00001d051768	chr4_171139668_171144880_+
Zm00001d051769	Zm00001eb190030
Zm00001d051769	Zm00001eb190040
Zm00001d051772	chr4_171206992_171210206_-
Zm00001d051773	Zm00001eb190060
Zm00001d051776	Zm00001eb190070
Zm00001d051778	Zm00001eb190080
Zm00001d051779	Zm00001eb190090
Zm00001d051781	Zm00001eb190100
Zm00001d051783	chr4_171761606_171761869_+
Zm00001d051784	chr4_171800710_171800832_+
Zm00001d051785	Zm00001eb190110
Zm00001d051787	Zm00001eb190120
Zm00001d051788	Zm00001eb190160
Zm00001d051789	Zm00001eb190180
Zm00001d051790	Zm00001eb190190
Zm00001d051791	Zm00001eb190200
Zm00001d051793	Zm00001eb190230
Zm00001d051794	Zm00001eb190240
Zm00001d051795	Zm00001eb190250
Zm00001d051796	Zm00001eb190260
Zm00001d051798	Zm00001eb190270
Zm00001d051799	Zm00001eb190280
Zm00001d051800	chr4_172127649_172129061_+
Zm00001d051801	chr4_172160062_172163344_+
Zm00001d051802	Zm00001eb190310
Zm00001d051803	Zm00001eb190330
Zm00001d051804	Zm00001eb190340
Zm00001d051806	Zm00001eb190350
Zm00001d051807	Zm00001eb190360
Zm00001d051808	Zm00001eb190380
Zm00001d051809	Zm00001eb190390
Zm00001d051810	Zm00001eb190400
Zm00001d051812	Zm00001eb190410
Zm00001d051813	Zm00001eb190420
Zm00001d051814	Zm00001eb190430
Zm00001d051815	Zm00001eb190440
Zm00001d051816	Zm00001eb190450
Zm00001d051817	Zm00001eb190460
Zm00001d051819	Zm00001eb190470
Zm00001d051820	chr4_172970991_172971988_-
Zm00001d051823	Zm00001eb190500
Zm00001d051824	Zm00001eb190510
Zm00001d051829	Zm00001eb190530
Zm00001d051830	Zm00001eb190540
Zm00001d051831	chr4_173627930_173630982_+
Zm00001d051832	Zm00001eb190550
Zm00001d051833	Zm00001eb190560
Zm00001d051835	Zm00001eb190570
Zm00001d051836	Zm00001eb190580
Zm00001d051837	Zm00001eb190590
Zm00001d051838	Zm00001eb190610
Zm00001d051839	Zm00001eb190620
Zm00001d051840	Zm00001eb190630
Zm00001d051841	Zm00001eb190640
Zm00001d051842	Zm00001eb190660
Zm00001d051842	Zm00001eb190670
Zm00001d051843	Zm00001eb190690
Zm00001d051846	Zm00001eb190700
Zm00001d051847	Zm00001eb190720
Zm00001d051847	Zm00001eb190730
Zm00001d051848	Zm00001eb190740
Zm00001d051849	Zm00001eb190750
Zm00001d051850	chr4_174532910_174536784_+
Zm00001d051852	Zm00001eb190780
Zm00001d051851	chr4_174540037_174541345_+
Zm00001d051853	chr4_174541950_174543063_-
Zm00001d051851	Zm00001eb190770
Zm00001d051854	Zm00001eb190790
Zm00001d051855	Zm00001eb190800
Zm00001d051856	Zm00001eb190810
Zm00001d051857	chr4_174611757_174614450_+
Zm00001d051856	Zm00001eb190820
Zm00001d051858	chr4_174653903_174654366_-
Zm00001d051859	chr4_174656426_174656674_-
Zm00001d051860	Zm00001eb190830
Zm00001d051861	Zm00001eb190840
Zm00001d051863	Zm00001eb190850
Zm00001d051864	Zm00001eb190860
Zm00001d051865	Zm00001eb190870
Zm00001d051866	Zm00001eb190880
Zm00001d051867	chr4_174901298_174902541_+
Zm00001d051868	Zm00001eb190900
Zm00001d051869	Zm00001eb190910
Zm00001d051870	Zm00001eb190920
Zm00001d051871	Zm00001eb190930
Zm00001d051872	chr4_175098847_175099806_-
Zm00001d051873	Zm00001eb190960
Zm00001d051874	chr4_175140330_175143318_+
Zm00001d051875	Zm00001eb190970
Zm00001d051876	Zm00001eb190990
Zm00001d051877	Zm00001eb191000
Zm00001d051877	Zm00001eb190990
Zm00001d051879	Zm00001eb191020
Zm00001d051881	Zm00001eb191030
Zm00001d051882	chr4_175513802_175514041_-
Zm00001d051883	Zm00001eb191060
Zm00001d051884	Zm00001eb191070
Zm00001d051885	Zm00001eb191080
Zm00001d051885	Zm00001eb191090
Zm00001d051886	Zm00001eb191100
Zm00001d051887	Zm00001eb191110
Zm00001d051889	Zm00001eb191130
Zm00001d051891	Zm00001eb191170
Zm00001d051892	Zm00001eb191180
Zm00001d051893	Zm00001eb191190
Zm00001d051894	Zm00001eb191210
Zm00001d051895	chr4_176001279_176001585_+
Zm00001d051896	Zm00001eb191220
Zm00001d051898	Zm00001eb191230
Zm00001d051899	Zm00001eb191240
Zm00001d051900	Zm00001eb191260
Zm00001d051901	Zm00001eb191270
Zm00001d051902	Zm00001eb191290
Zm00001d051905	Zm00001eb191330
Zm00001d051906	Zm00001eb191340
Zm00001d051908	Zm00001eb191350
Zm00001d051910	Zm00001eb191360
Zm00001d051911	Zm00001eb191370
Zm00001d051912	Zm00001eb191380
Zm00001d051913	Zm00001eb191400
Zm00001d051914	Zm00001eb191410
Zm00001d051915	Zm00001eb191420
Zm00001d051916	Zm00001eb191430
Zm00001d051917	Zm00001eb191440
Zm00001d051919	chr4_176718377_176718583_-
Zm00001d051920	Zm00001eb191460
Zm00001d051923	Zm00001eb191480
Zm00001d051924	Zm00001eb191500
Zm00001d051925	Zm00001eb191510
Zm00001d051926	Zm00001eb191520
Zm00001d051927	Zm00001eb191530
Zm00001d051928	Zm00001eb191540
Zm00001d051929	Zm00001eb191550
Zm00001d051930	Zm00001eb191560
Zm00001d051932	Zm00001eb191580
Zm00001d051934	Zm00001eb191590
Zm00001d051936	Zm00001eb191600
Zm00001d051937	chr4_176937646_176937768_-
Zm00001d051938	Zm00001eb191610
Zm00001d051939	Zm00001eb191620
Zm00001d051943	Zm00001eb191630
Zm00001d051944	Zm00001eb191640
Zm00001d051945	Zm00001eb191650
Zm00001d051946	Zm00001eb191660
Zm00001d051947	chr4_177161329_177162369_-
Zm00001d051948	Zm00001eb191680
Zm00001d051949	chr4_177168716_177170136_+
Zm00001d051950	Zm00001eb191700
Zm00001d051951	Zm00001eb191710
Zm00001d051951	Zm00001eb191720
Zm00001d051952	Zm00001eb191740
Zm00001d051953	Zm00001eb191750
Zm00001d051954	Zm00001eb191760
Zm00001d051956	Zm00001eb191780
Zm00001d051959	Zm00001eb191790
Zm00001d051960	chr4_177418993_177420086_-
Zm00001d051962	chr4_177443736_177443799_-
Zm00001d051961	Zm00001eb191790
Zm00001d051963	Zm00001eb191790
Zm00001d051964	Zm00001eb191790
Zm00001d051965	Zm00001eb191820
Zm00001d051966	Zm00001eb191830
Zm00001d051967	chr4_177666728_177668453_-
Zm00001d051968	Zm00001eb191840
Zm00001d051969	chr4_177684377_177685439_+
Zm00001d051968	chr4_177686361_177687465_-
Zm00001d051971	chr4_177708735_177712743_+
Zm00001d051972	Zm00001eb191860
Zm00001d051972	Zm00001eb191870
Zm00001d051973	Zm00001eb191880
Zm00001d051974	Zm00001eb191880
Zm00001d050297	chr4_177749263_177749964_-
Zm00001d051976	Zm00001eb191890
Zm00001d051977	Zm00001eb191920
Zm00001d051980	Zm00001eb191930
Zm00001d051981	Zm00001eb191940
Zm00001d051986	Zm00001eb191980
Zm00001d051987	Zm00001eb191990
Zm00001d051988	Zm00001eb192000
Zm00001d051989	chr4_178070548_178071753_-
Zm00001d051990	Zm00001eb192020
Zm00001d051991	chr4_178089117_178096891_-
Zm00001d051993	Zm00001eb192040
Zm00001d051994	Zm00001eb192040
Zm00001d051995	Zm00001eb192050
Zm00001d051998	Zm00001eb192060
Zm00001d052001	Zm00001eb192080
Zm00001d052002	Zm00001eb192090
Zm00001d052003	chr4_178301942_178302295_+
Zm00001d052005	Zm00001eb192100
Zm00001d052006	chr4_178314468_178315003_+
Zm00001d052007	Zm00001eb192110
Zm00001d052009	Zm00001eb192140
Zm00001d052009	Zm00001eb192130
Zm00001d052010	Zm00001eb192150
Zm00001d052011	Zm00001eb192170
Zm00001d052011	Zm00001eb192180
Zm00001d052012	Zm00001eb192190
Zm00001d052014	chr4_178626135_178628085_-
Zm00001d052015	Zm00001eb192200
Zm00001d052016	chr4_178632210_178632527_-
Zm00001d052017	Zm00001eb192220
Zm00001d052018	Zm00001eb192230
Zm00001d052019	Zm00001eb192250
Zm00001d052020	Zm00001eb192260
Zm00001d052021	Zm00001eb192270
Zm00001d052021	Zm00001eb192280
Zm00001d052022	Zm00001eb192290
Zm00001d052025	Zm00001eb192310
Zm00001d052026	Zm00001eb192320
Zm00001d052027	Zm00001eb192330
Zm00001d052028	Zm00001eb192340
Zm00001d052028	Zm00001eb192350
Zm00001d052029	chr4_178917523_178918126_-
Zm00001d052030	Zm00001eb192360
Zm00001d052031	Zm00001eb192370
Zm00001d052032	chr4_179002616_179007268_+
Zm00001d052033	Zm00001eb192380
Zm00001d052034	Zm00001eb192400
Zm00001d052035	Zm00001eb192410
Zm00001d052036	Zm00001eb192420
Zm00001d052038	Zm00001eb192430
Zm00001d052037	Zm00001eb192440
Zm00001d052039	Zm00001eb192450
Zm00001d052040	Zm00001eb192460
Zm00001d052041	Zm00001eb192470
Zm00001d052042	Zm00001eb192480
Zm00001d052043	Zm00001eb192500
Zm00001d052044	Zm00001eb192530
Zm00001d052046	chr4_179566797_179571570_-
Zm00001d052047	Zm00001eb192550
Zm00001d052048	chr4_179594664_179595201_+
Zm00001d052049	Zm00001eb192560
Zm00001d052050	Zm00001eb192570
Zm00001d052051	Zm00001eb192580
Zm00001d052053	Zm00001eb192590
Zm00001d052054	Zm00001eb192600
Zm00001d052056	Zm00001eb192630
Zm00001d052057	Zm00001eb192640
Zm00001d052058	Zm00001eb192660
Zm00001d052059	Zm00001eb192670
Zm00001d052060	Zm00001eb192680
Zm00001d052061	Zm00001eb192690
Zm00001d052062	Zm00001eb192700
Zm00001d052063	Zm00001eb192710
Zm00001d052064	Zm00001eb192720
Zm00001d052066	Zm00001eb192730
Zm00001d052067	Zm00001eb192750
Zm00001d052068	Zm00001eb192760
Zm00001d052069	Zm00001eb192770
Zm00001d052070	Zm00001eb192800
Zm00001d052071	Zm00001eb192810
Zm00001d052072	Zm00001eb192820
Zm00001d052074	Zm00001eb192850
Zm00001d052075	Zm00001eb192860
Zm00001d052076	Zm00001eb192880
Zm00001d052077	Zm00001eb192890
Zm00001d052078	Zm00001eb192900
Zm00001d052079	Zm00001eb192910
Zm00001d052080	chr4_180823543_180824350_+
Zm00001d052081	Zm00001eb192920
Zm00001d052083	Zm00001eb192940
Zm00001d052087	Zm00001eb192960
Zm00001d052089	Zm00001eb192970
Zm00001d052090	chr4_181214412_181220364_-
Zm00001d052091	chr4_181308227_181310552_-
Zm00001d052092	chr4_181391196_181393589_+
Zm00001d052093	Zm00001eb192980
Zm00001d052094	Zm00001eb192990
Zm00001d052095	Zm00001eb193010
Zm00001d052096	chr4_181510619_181512430_-
Zm00001d052097	Zm00001eb193020
Zm00001d052098	Zm00001eb193030
Zm00001d052101	Zm00001eb193040
Zm00001d052102	Zm00001eb193060
Zm00001d052103	Zm00001eb193090
Zm00001d052104	Zm00001eb193100
Zm00001d052106	Zm00001eb193120
Zm00001d052107	Zm00001eb193130
Zm00001d052108	Zm00001eb193140
Zm00001d052110	Zm00001eb193160
Zm00001d052111	Zm00001eb193170
Zm00001d052112	Zm00001eb193180
Zm00001d052113	Zm00001eb193190
Zm00001d052114	Zm00001eb193210
Zm00001d052115	chr4_182210767_182211431_+
Zm00001d052117	chr4_182305660_182306029_+
Zm00001d052118	Zm00001eb193240
Zm00001d052120	Zm00001eb193250
Zm00001d052122	Zm00001eb193270
Zm00001d052123	Zm00001eb193260
Zm00001d052124	Zm00001eb193280
Zm00001d052125	Zm00001eb193290
Zm00001d052126	Zm00001eb193300
Zm00001d052127	chr4_182449154_182450423_+
Zm00001d052128	Zm00001eb193310
Zm00001d052128	chr4_182451112_182451965_-
Zm00001d052129	chr4_182455585_182456294_-
Zm00001d052130	Zm00001eb193320
Zm00001d052131	chr4_182463275_182464975_-
Zm00001d052133	Zm00001eb193330
Zm00001d052135	chr4_182623804_182624103_+
Zm00001d052136	Zm00001eb193360
Zm00001d052137	Zm00001eb193370
Zm00001d052138	Zm00001eb193380
Zm00001d052139	Zm00001eb193390
Zm00001d052143	Zm00001eb193470
Zm00001d052144	Zm00001eb193480
Zm00001d052145	Zm00001eb193490
Zm00001d052146	Zm00001eb193500
Zm00001d052147	Zm00001eb193510
Zm00001d052148	Zm00001eb193520
Zm00001d052149	Zm00001eb193530
Zm00001d052152	Zm00001eb193550
Zm00001d052153	Zm00001eb193560
Zm00001d052154	Zm00001eb193570
Zm00001d052155	Zm00001eb193580
Zm00001d052157	Zm00001eb193590
Zm00001d052158	Zm00001eb193600
Zm00001d052162	Zm00001eb193640
Zm00001d052163	Zm00001eb193650
Zm00001d052165	Zm00001eb193660
Zm00001d052164	Zm00001eb193660
Zm00001d052167	Zm00001eb193670
Zm00001d052168	Zm00001eb193680
Zm00001d052170	Zm00001eb193690
Zm00001d052171	Zm00001eb193700
Zm00001d052172	Zm00001eb193710
Zm00001d052173	Zm00001eb193720
Zm00001d052174	Zm00001eb193730
Zm00001d052176	Zm00001eb193740
